Date,price,log_returns
2022-11-03,15.148510932922363,-0.03515515630186336
2022-11-04,14.550420761108398,-0.04028232738020855
2022-11-07,15.298032760620117,0.050104330905703855
2022-11-08,15.494279861450195,0.012746672221662292
2022-11-09,14.513040542602539,-0.06542332159465092
2022-11-10,15.484935760498047,0.06482007189655999
2022-11-11,17.578250885009766,0.12679472779365092
2022-11-14,17.279207229614258,-0.017158508303894666
2022-11-15,18.167001724243164,0.05010297195968552
2022-11-16,16.95212745666504,-0.06921351674949791
2022-11-17,17.204448699951172,0.014774656104632732
2022-11-18,17.438079833984375,0.013488315434416207
2022-11-21,17.3072452545166,-0.007531096486631638
2022-11-22,17.88664436340332,0.03292909473717074
2022-11-23,18.372591018676758,0.02680562607259582
2022-11-25,18.606220245361328,0.012636011126255453
2022-11-28,17.9800968170166,-0.03423053287114314
2022-11-29,18.45669937133789,0.026162000400696057
2022-11-30,18.765087127685547,0.016570661535800366
2022-12-01,18.849193572998047,0.004472056033937274
2022-12-02,19.04544448852539,0.010357806809334466
2022-12-05,18.23241424560547,-0.04362692603073071
2022-12-06,16.96147346496582,-0.07225650706362367
2022-12-07,16.830644607543945,-0.007743196849456936
2022-12-08,16.914745330810547,0.004984437728592637
2022-12-09,17.774503707885742,0.04957930820578342
2022-12-12,18.38193702697754,0.03360344462639158
2022-12-13,18.38193702697754,0.0
2022-12-14,18.315715789794922,-0.0036090215028777
2022-12-15,16.70741081237793,-0.09190709541892099
2022-12-16,16.376293182373047,-0.02001763083759262
2022-12-19,16.007328033447266,-0.022788131893169902
2022-12-20,15.969483375549316,-0.0023670074594574378
2022-12-21,15.969483375549316,0.0
2022-12-22,16.026248931884766,0.003548324217079176
2022-12-23,15.761354446411133,-0.016666913468821588
2022-12-27,15.628905296325684,-0.008438919410322163
2022-12-28,15.241021156311035,-0.025131550336718603
2022-12-29,15.865419387817383,0.040151306446775434
2022-12-30,15.969483375549316,0.006537752552007615
2023-01-03,16.14923667907715,0.011193172078404787
2023-01-04,17.502103805541992,0.08044830706523236
2023-01-05,17.653470993041992,0.008611329710989792
2023-01-06,18.003515243530273,0.01963460926207616
2023-01-09,18.49546241760254,0.026958397138790387
2023-01-10,18.817129135131836,0.01724215194800438
2023-01-11,18.92119026184082,0.005514892666920376
2023-01-12,19.13878631591797,0.011434501252422175
2023-01-13,18.977954864501953,-0.008438937900293014
2023-01-17,19.526670455932617,0.028503211545032516
2023-01-18,18.940113067626953,-0.030499189267630733
2023-01-19,18.514385223388672,-0.02273404795129885
2023-01-20,19.20500946044922,0.03662314483271048
2023-01-23,20.018619537353516,0.0414916629302851
2023-01-24,19.706422805786133,-0.01571820397344789
2023-01-25,20.747087478637695,0.05146126099164954
2023-01-26,21.201196670532227,0.02165175245844738
2023-01-27,21.82559585571289,0.029025776066639388
2023-01-30,21.39040756225586,-0.020140826093072352
2023-01-31,21.91073989868164,0.0240343461633684
2023-02-01,23.08385467529297,0.05215651841047975
2023-02-02,23.88800621032715,0.034243059418113404
2023-02-03,23.2730655670166,-0.02607979311536862
2023-02-06,22.762191772460938,-0.022195803719375712
2023-02-07,22.090492248535156,-0.029953602982638196
2023-02-08,21.21065902709961,-0.040643461334830724
2023-02-09,20.61463737487793,-0.02850246397004905
2023-02-10,20.425430297851562,-0.009220667912964265
2023-02-13,21.106592178344727,0.03280470946287012
2023-02-14,21.239038467407227,0.006255508251642971
2023-02-15,23.216304779052734,0.08901389857707676
2023-02-16,22.232397079467773,-0.04330427103198458
2023-02-17,22.412153244018555,0.008052814269460595
2023-02-21,21.693145751953125,-0.03260702058190596
2023-02-22,22.043190002441406,0.016007364078617796
2023-02-23,22.17563819885254,0.005990597123385263
2023-02-24,21.097129821777344,-0.04985730406205649
2023-02-27,20.898456573486328,-0.009461695740230161
2023-02-28,20.264596939086914,-0.03079993771248538
2023-03-01,20.54841423034668,0.013908401185454168
2023-03-02,21.144432067871094,0.028592840072912077
2023-03-03,21.371488571166992,0.01068111232432617
2023-03-06,20.851158142089844,-0.02464823087014074
2023-03-07,20.32136344909668,-0.02573677375325265
2023-03-08,20.690322875976562,0.017993377715678206
2023-03-09,19.734804153442383,-0.04728231180070541
2023-03-10,18.817129135131836,-0.04761620602376157
2023-03-13,18.35355567932129,-0.024944253503471306
2023-03-14,18.59006690979004,0.012804075242627633
2023-03-15,18.731977462768555,0.007604687217391271
2023-03-16,18.892805099487305,0.00854907884090509
2023-03-17,18.864086151123047,-0.0015212562767488278
2023-03-20,19.151351928710938,0.015113399190309304
2023-03-21,20.34831428527832,0.06062476241890009
2023-03-22,19.812076568603516,-0.02670639287581237
2023-03-23,19.85995101928711,0.0024135128368098046
2023-03-24,19.371593475341797,-0.024897453160610376
2023-03-27,19.879104614257812,0.02586142153623115
2023-03-28,20.501523971557617,0.03083006276739399
2023-03-29,20.597278594970703,0.004659736571117239
2023-03-30,20.788793563842773,0.009255110520570214
